id,text,term,label
556,"I am amazed by the poor reviews- I find this place to be standout Italian in an area flooded with Italian- great prices, great atmosphere, good service and a wonderful wine list.",wine list,positive
559,We had a 3 hour brunch- they definitely do not rush you- and they kept the unlimited mimosas flowing the whole time.,brunch,positive
559,We had a 3 hour brunch- they definitely do not rush you- and they kept the unlimited mimosas flowing the whole time.,mimosas,positive
560,The dinner menu is diverse and top-notch as well.,dinner menu,positive
562,Our tiny table for two (dinner plates hung over edge) was right in the middle of one of the lanes of waiter traffic.,table,negative
562,Our tiny table for two (dinner plates hung over edge) was right in the middle of one of the lanes of waiter traffic.,waiter traffic,negative
562,Our tiny table for two (dinner plates hung over edge) was right in the middle of one of the lanes of waiter traffic.,dinner plates,negative
563,I was back-to-back with the diner at the table behind me and wait staff had to hoist trays over our heads as they squeezed past us again and again.,diner,neutral
563,I was back-to-back with the diner at the table behind me and wait staff had to hoist trays over our heads as they squeezed past us again and again.,wait staff,negative
563,I was back-to-back with the diner at the table behind me and wait staff had to hoist trays over our heads as they squeezed past us again and again.,table,negative
564,We were told that they were booked solid and no other table was available.,table,negative
565,"I asked for seltzer with lime, no ice.",seltzer with lime,neutral
566,"Got club soda, filled with ice, no lime.","club soda, filled with ice, no lime",neutral
567,"Food was average and creme brulee was awful - the sugar was charred, not caramelized and smelled of kerosene.",Food,neutral
567,"Food was average and creme brulee was awful - the sugar was charred, not caramelized and smelled of kerosene.",creme brulee,negative
567,"Food was average and creme brulee was awful - the sugar was charred, not caramelized and smelled of kerosene.",sugar,negative
568,"To my right, the hostess stood over a busboy and hissed rapido, rapido as he tried to clear and re-set a table for six.",hostess,negative
568,"To my right, the hostess stood over a busboy and hissed rapido, rapido as he tried to clear and re-set a table for six.",busboy,neutral
568,"To my right, the hostess stood over a busboy and hissed rapido, rapido as he tried to clear and re-set a table for six.",table,neutral
572,I had the best ravioli ever.,ravioli,positive
573,The wine the service was very good too.,wine,positive
573,The wine the service was very good too.,service,positive
574,Moderate prices.,prices,neutral
579,We both opted for a pasta dish and they were served timely and fresh.,pasta dish,positive
579,We both opted for a pasta dish and they were served timely and fresh.,served,positive
58,"A cool bar with great food, and tons of excellent beer.",bar,positive
58,"A cool bar with great food, and tons of excellent beer.",food,positive
58,"A cool bar with great food, and tons of excellent beer.",beer,positive
580,"We concluded with tiramisu chocolate cake, both were delicious.",tiramisu chocolate cake,positive
584,Rao's has the best service and atmosphere in NYC.,service,positive
584,Rao's has the best service and atmosphere in NYC.,atmosphere,positive
585,Good luck getting a table.,getting a table,negative
588,"The service was excellent, the food was excellent, but the entire experience was very cool.",service,positive
588,"The service was excellent, the food was excellent, but the entire experience was very cool.",food,positive
590,Nicky the Nose at the bar is a treat.,bar,neutral
594,"The food is decent at best, and the ambience, well, it's a matter of opinion, some may consider it to be a sweet thing, I thought it was just annoying.",food,neutral
598,"The atmosphere is unheralded, the service impecible, and the food magnificant.",atmosphere,positive
598,"The atmosphere is unheralded, the service impecible, and the food magnificant.",service,positive
598,"The atmosphere is unheralded, the service impecible, and the food magnificant.",food,positive
599,"Best Italian food I ever had (and being Italian, that means alot).",Italian food,positive
600,"It is nearly impossible to get a table, so if you ever have the chance to go here for dinner, DO NOT pass it up.",table,negative
600,"It is nearly impossible to get a table, so if you ever have the chance to go here for dinner, DO NOT pass it up.",dinner,positive
601,We went to eat at the Jekyll and Hyde restaurant on Friday night and really enjoyed the fun atmosphere and good food.,atmosphere,positive
601,We went to eat at the Jekyll and Hyde restaurant on Friday night and really enjoyed the fun atmosphere and good food.,food,positive
602,The best burger I have had in the Village.,burger,positive
603,The service was attentive and her suggestions of menu items was right on the mark.,service,positive
603,The service was attentive and her suggestions of menu items was right on the mark.,menu items,positive
604,I liked the beer selection!,beer selection,positive
605,Wow over 100 beers to choose from.,beers,positive
609,Really cool stauff inside.,stauff,positive
61,"This is the perfect spot for meeting friends, having lunch, dinner, pre-theatre or after-theatre drinks!",lunch,positive
61,"This is the perfect spot for meeting friends, having lunch, dinner, pre-theatre or after-theatre drinks!",dinner,positive
61,"This is the perfect spot for meeting friends, having lunch, dinner, pre-theatre or after-theatre drinks!",pre-theatre or after-theatre drinks,positive
61,"This is the perfect spot for meeting friends, having lunch, dinner, pre-theatre or after-theatre drinks!",spot,positive
610,We had a great tiem watching the shows and characters and ar food was just what we were looking for.,shows,positive
610,We had a great tiem watching the shows and characters and ar food was just what we were looking for.,food,positive
610,We had a great tiem watching the shows and characters and ar food was just what we were looking for.,characters,positive
611,Simple comfort food and what hot and lage portions.,comfort food,positive
611,Simple comfort food and what hot and lage portions.,portions,positive
612,great place to go for a drink too because they have 100 kinds of beer.,kinds of beer,positive
612,great place to go for a drink too because they have 100 kinds of beer.,drink,neutral
614,It is a lot of fun with live entertainment and all kinds of Disney type special effects.,live entertainment,positive
614,It is a lot of fun with live entertainment and all kinds of Disney type special effects.,special effects,positive
615,The food was pretty tradional but it was hot and good with large portions.,food,positive
615,The food was pretty tradional but it was hot and good with large portions.,portions,positive
62,(Always ask the bartender for the SEASONAL beer!!!,SEASONAL beer,positive
62,(Always ask the bartender for the SEASONAL beer!!!,bartender,neutral
620,"The have over 100 different beers to offer thier guest so that made my husband very happy and the food was delicious, if I must recommend a dish it must be the pumkin tortelini.",beers,positive
620,"The have over 100 different beers to offer thier guest so that made my husband very happy and the food was delicious, if I must recommend a dish it must be the pumkin tortelini.",food,positive
620,"The have over 100 different beers to offer thier guest so that made my husband very happy and the food was delicious, if I must recommend a dish it must be the pumkin tortelini.",pumkin tortelini,positive
620,"The have over 100 different beers to offer thier guest so that made my husband very happy and the food was delicious, if I must recommend a dish it must be the pumkin tortelini.",dish,positive
621,The entertainment was great they have shows that go on through out the dinner.,shows,positive
621,The entertainment was great they have shows that go on through out the dinner.,dinner,neutral
621,The entertainment was great they have shows that go on through out the dinner.,entertainment,positive
626,We were walking around the village and went into this place just for some drinks.,drinks,neutral
627,After really enjoying ourselves at the bar we sat down at a table and had dinner.,bar,positive
627,After really enjoying ourselves at the bar we sat down at a table and had dinner.,table,neutral
627,After really enjoying ourselves at the bar we sat down at a table and had dinner.,dinner,neutral
628,The server was really cool and served us our food and drinks with a smile.,server,positive
628,The server was really cool and served us our food and drinks with a smile.,food,neutral
628,The server was really cool and served us our food and drinks with a smile.,drinks,neutral
628,The server was really cool and served us our food and drinks with a smile.,served,positive
629,The place's decor and hidden bathrooms made for a good laugh.,decor,positive
629,The place's decor and hidden bathrooms made for a good laugh.,bathrooms,positive
630,I highly recommend visiting this restaurant and having dinner and drinks!,dinner,positive
630,I highly recommend visiting this restaurant and having dinner and drinks!,drinks,positive
634,The prices were CHEAP compared to the quality of service and food.,prices,positive
634,The prices were CHEAP compared to the quality of service and food.,service,positive
634,The prices were CHEAP compared to the quality of service and food.,food,positive
637,"Warm, comfortable surroundings, nice appointments (witness the etched glass and brickwork separating the dining rooms).",surroundings,positive
637,"Warm, comfortable surroundings, nice appointments (witness the etched glass and brickwork separating the dining rooms).",dining rooms,neutral
638,"Great food at REASONABLE prices, makes for an evening that can't be beat!",food,positive
638,"Great food at REASONABLE prices, makes for an evening that can't be beat!",prices,positive
644,"The well mannered, pleasant staff that Tony has in his employ.",staff,positive
647,"The food is spectacular, from the appitizers to the main course, and then of course the desserts, (WOW) you'll need no more.",food,positive
647,"The food is spectacular, from the appitizers to the main course, and then of course the desserts, (WOW) you'll need no more.",appitizers,positive
647,"The food is spectacular, from the appitizers to the main course, and then of course the desserts, (WOW) you'll need no more.",main course,positive
647,"The food is spectacular, from the appitizers to the main course, and then of course the desserts, (WOW) you'll need no more.",desserts,positive
648,I just wonder how you can have such a delicious meal for such little money.,meal,positive
648,I just wonder how you can have such a delicious meal for such little money.,money,positive
649,"When my husband and go there, we spend $60.00 (have LOBSTER TAILS UMMMMM need I say more) I can't say any more, it a place you'll never forget If you never go, you'll miss A Meal of your life time",place,positive
649,"When my husband and go there, we spend $60.00 (have LOBSTER TAILS UMMMMM need I say more) I can't say any more, it a place you'll never forget If you never go, you'll miss A Meal of your life time",Meal,positive
649,"When my husband and go there, we spend $60.00 (have LOBSTER TAILS UMMMMM need I say more) I can't say any more, it a place you'll never forget If you never go, you'll miss A Meal of your life time",LOBSTER TAILS,positive
651,The shrimp scampi was excellent and the antipasti were plentiful.,shrimp scampi,positive
651,The shrimp scampi was excellent and the antipasti were plentiful.,antipasti,positive
655,I have lived in Japan for 7 years and the taste of the food and the feel of the restaurant is like being back in Japan.,food,positive
655,I have lived in Japan for 7 years and the taste of the food and the feel of the restaurant is like being back in Japan.,feel,positive
655,I have lived in Japan for 7 years and the taste of the food and the feel of the restaurant is like being back in Japan.,taste,positive
656,Thius is a must for anyone who loves Shabu-Shabu.,Shabu-Shabu,positive
657,"Always popular, always full, always a wait.",wait,negative
662,I always get the Shabu-Shabu dinner and the beef is always fresh.,Shabu-Shabu dinner,neutral
662,I always get the Shabu-Shabu dinner and the beef is always fresh.,beef,positive
663,The fried rice is really good too.,fried rice,positive
664,The staff is also attentive and friendly.,staff,positive
665,I would recommend putting your name down and then getting a drink at a local bar first though because of the wait time.,drink,neutral
665,I would recommend putting your name down and then getting a drink at a local bar first though because of the wait time.,bar,neutral
665,I would recommend putting your name down and then getting a drink at a local bar first though because of the wait time.,wait time,negative
666,"Great service, great food.",service,positive
666,"Great service, great food.",food,positive
667,Prices are in line.,Prices,neutral
671,"Each table has a pot of boiling water sunken into its surface, and you get platters of thin sliced meats, various vegetables, and rice and glass noodles.",table,neutral
671,"Each table has a pot of boiling water sunken into its surface, and you get platters of thin sliced meats, various vegetables, and rice and glass noodles.",pot of boiling water,neutral
671,"Each table has a pot of boiling water sunken into its surface, and you get platters of thin sliced meats, various vegetables, and rice and glass noodles.",meats,neutral
671,"Each table has a pot of boiling water sunken into its surface, and you get platters of thin sliced meats, various vegetables, and rice and glass noodles.",vegetables,neutral
671,"Each table has a pot of boiling water sunken into its surface, and you get platters of thin sliced meats, various vegetables, and rice and glass noodles.",rice,neutral
671,"Each table has a pot of boiling water sunken into its surface, and you get platters of thin sliced meats, various vegetables, and rice and glass noodles.",glass noodles,neutral
672,"Dip the ingredients in with your chopsticks, swirl them around, and eat.",ingredients,neutral
672,"Dip the ingredients in with your chopsticks, swirl them around, and eat.",chopsticks,neutral
673,At the end you're left with a mild broth with noodles that you can slurp out of a cup.,broth with noodles,positive
675,"Don't go alone---even two people isn't enough for the whole experience, with pickles and a selection of meats and seafoods.",pickles,positive
675,"Don't go alone---even two people isn't enough for the whole experience, with pickles and a selection of meats and seafoods.",selection of meats and seafoods,positive
676,"The flavors are very fresh and pretty inobtrusive, nothing flashy.",flavors,positive
678,The other night we had the $30 three course meal and everything was delicious - if I could of licked the plate clean I would of.,three course meal,positive
685,"Not sure where the previous reviewer, lonk, dined, but Saul is in a great neighborhood and has great food!",neighborhood,positive
685,"Not sure where the previous reviewer, lonk, dined, but Saul is in a great neighborhood and has great food!",food,positive
687,I'd highly recommend it for a special occasion -- it provides and intimate setting and nice service.,setting,positive
687,I'd highly recommend it for a special occasion -- it provides and intimate setting and nice service.,service,positive
689,"Saul is pretty good, but definitely not great.",Saul,neutral
690,For those prices and the dressed up atmosphere you expect more and should get more.,prices,negative
690,For those prices and the dressed up atmosphere you expect more and should get more.,atmosphere,negative
691,"The food was pretty good, but a little flavorless and the portions very small, including dessert.",dessert,negative
691,"The food was pretty good, but a little flavorless and the portions very small, including dessert.",portions,negative
693,"Everything is always cooked to perfection, the service is excellent, the decor cool and understated.",service,positive
693,"Everything is always cooked to perfection, the service is excellent, the decor cool and understated.",decor,positive
694,I had the duck breast special on my last visit and it was incredible.,duck breast special,positive
696,"I have eaten at Saul, many times, the food is always consistently, outrageously good.",food,positive
698,The duck confit is always amazing and the foie gras terrine with figs was out of this world.,foie gras terrine with figs,positive
698,The duck confit is always amazing and the foie gras terrine with figs was out of this world.,duck confit,positive
699,The wine list is interesting and has many good values.,wine list,positive
7,"I like Cafe Noir dont get me wrong, it is jsut that the people who work there are evil and incompetent!!",people,negative
700,"For the price, you cannot eat this well in Manhattan.",price,positive
702,"We love the food, drinks, and atmosphere!",food,positive
702,"We love the food, drinks, and atmosphere!",drinks,positive
702,"We love the food, drinks, and atmosphere!",atmosphere,positive
703,"The svc can be a bit rude at times, esp if you have big group, but overall the restaurant is a must!",svc,negative
704,"Try the Pad Thai, it's fabulous and their prices are so cheap!",Pad Thai,positive
704,"Try the Pad Thai, it's fabulous and their prices are so cheap!",prices,positive
705,"Just because it's cheap does NOT mean the portions are small or the food is nasty, IT IS GREAT!",portions,positive
705,"Just because it's cheap does NOT mean the portions are small or the food is nasty, IT IS GREAT!",food,positive
708,"This place has the best interior I have seen anywhere in the northside of W'burg, and will impress whoever you bring there.",interior,positive
708,"This place has the best interior I have seen anywhere in the northside of W'burg, and will impress whoever you bring there.",place,positive
709,"What is even better, is that the prices are very affordable as well, and the food is really good.",prices,positive
709,"What is even better, is that the prices are very affordable as well, and the food is really good.",food,positive
71,THe Pizza and wine were excellent-the service too--but what really MADE this place was the backyard dining area.,Pizza,positive
71,THe Pizza and wine were excellent-the service too--but what really MADE this place was the backyard dining area.,wine,positive
71,THe Pizza and wine were excellent-the service too--but what really MADE this place was the backyard dining area.,service,positive
71,THe Pizza and wine were excellent-the service too--but what really MADE this place was the backyard dining area.,backyard dining area,positive
710,"It's not mind-blowing, but to me, thai food never is and never will be.",thai food,neutral
711,(and I have eaten my share) Which impresses me for having such a large amount of people to serve.,serve,positive
712,"The service is always bad though, don't expect much of anything from your server, and I would not recommend bringing a date here either.",service,negative
712,"The service is always bad though, don't expect much of anything from your server, and I would not recommend bringing a date here either.",server,negative
713,"Besides, when you have bad service, that's less money you have to tip.",service,negative
713,"Besides, when you have bad service, that's less money you have to tip.",money,negative
713,"Besides, when you have bad service, that's less money you have to tip.",tip,negative
714,Very affordable and excellent ambient!,ambient,positive
715,We ordered some beef and noodle soup dishes from the Thai section of the menu but nothing we got was Thai.,beef,negative
715,We ordered some beef and noodle soup dishes from the Thai section of the menu but nothing we got was Thai.,noodle soup dishes,negative
715,We ordered some beef and noodle soup dishes from the Thai section of the menu but nothing we got was Thai.,menu,negative
717,We won't go to this place again for a good meal.,meal,negative
718,"However, I think this place is a good hang out spot.",spot,positive
719,"Next time, we wouldn't dare ordering anything else other than some simple Asian appetizers and drinks.",Asian appetizers,positive
719,"Next time, we wouldn't dare ordering anything else other than some simple Asian appetizers and drinks.",drinks,positive
722,"I like the ambience, it's very dark and original.",ambience,positive
727,"Planet Thailand has always been a hit with me , I go there usually for the sushi, which is great , the thai food is excellent too .",sushi,positive
727,"Planet Thailand has always been a hit with me , I go there usually for the sushi, which is great , the thai food is excellent too .",thai food,positive
728,"With the great variety on the menu , I eat here often and never get bored .",menu,positive
729,"The atmosphere isn't the greatest , but I suppose that's how they keep the prices down .",atmosphere,neutral
729,"The atmosphere isn't the greatest , but I suppose that's how they keep the prices down .",prices,positive
730,It's all about the food !!,food,positive
731,"Try the mediterranean salad, it is a true experience for your taste buds!!",mediterranean salad,positive
732,"The burger was great, also.",burger,positive
733,"In such a crappy part of town to find a good value for lunch, this place is great.",value,positive
733,"In such a crappy part of town to find a good value for lunch, this place is great.",lunch,positive
736,This place is a great stop for great food.,food,positive
738,"From the terrible service, to the bland food, not to mention the unaccommodating managers, the overall experience was horrible.",service,negative
738,"From the terrible service, to the bland food, not to mention the unaccommodating managers, the overall experience was horrible.",food,negative
738,"From the terrible service, to the bland food, not to mention the unaccommodating managers, the overall experience was horrible.",managers,negative
739,"The food came out wrong, the waiter was no where to be found and the wine showed up at the end of the meal.",food,negative
739,"The food came out wrong, the waiter was no where to be found and the wine showed up at the end of the meal.",waiter,negative
739,"The food came out wrong, the waiter was no where to be found and the wine showed up at the end of the meal.",wine,negative
739,"The food came out wrong, the waiter was no where to be found and the wine showed up at the end of the meal.",meal,neutral
740,The manager claimed that he could not compensate us for anything on the bill which just shows the lack of sophistication from the entire group.,manager,negative
740,The manager claimed that he could not compensate us for anything on the bill which just shows the lack of sophistication from the entire group.,bill,neutral
741,The tuna and wasabe potatoes are excellent.,tuna,positive
741,The tuna and wasabe potatoes are excellent.,wasabe potatoes,positive
742,The outdoor atmosphere of sitting on the sidewalk watching the world go by 50 feet away on 6th avenue on a cool evening was wonderful.,outdoor atmosphere,positive
744,Service was prompt and courteous.,Service,positive
750,The food was well prepared and the service impecable.,food,positive
750,The food was well prepared and the service impecable.,service,positive
752,"I have been there many times, and food is good and consistent.",food,positive
753,After my 3rd time the manager remembered me and treated me like an usual customer.,manager,positive
754,"It's really also the service, is good and the waiters are friendly.",service,positive
754,"It's really also the service, is good and the waiters are friendly.",waiters,positive
757,"It's a place for people who pay a lot for mediocre food, noise and a chance to be with their fellow bridge and tunnel folks.",food,neutral
757,"It's a place for people who pay a lot for mediocre food, noise and a chance to be with their fellow bridge and tunnel folks.",noise,negative
758,"You will pay a lot for the decore, but the food is no better or worse than a lot of other Chinese and Asian fusion places in NY.",decore,negative
758,"You will pay a lot for the decore, but the food is no better or worse than a lot of other Chinese and Asian fusion places in NY.",food,neutral
759,"For great chinese food nearby, you have Wu Liang Ye and Grand Sichuan just a block away.",chinese food,positive
763,"We were seated promptly as we had reservations, however after that the service was slow.",reservations,positive
763,"We were seated promptly as we had reservations, however after that the service was slow.",service,negative
764,I ordered a Chicken Teriyaki dish and found that the chicken was extremely dry.,Chicken Teriyaki dish,negative
764,I ordered a Chicken Teriyaki dish and found that the chicken was extremely dry.,chicken,negative
765,Sushi wasn't anything spectacular for the price.,Sushi,neutral
765,Sushi wasn't anything spectacular for the price.,price,negative
766,The dim sum however was very good.,dim sum,positive
767,"If you live in new york city, you'll find better food at small restaurants outside of time square and spend half the amount.",food,negative
767,"If you live in new york city, you'll find better food at small restaurants outside of time square and spend half the amount.",amount,negative
768,"If your visiting, you'll enjoy the ambiance and the fact that it's in Time Sq...",ambiance,positive
769,Three of us arrived for dinner about 5:30 on a week night without reservations.,dinner,neutral
769,Three of us arrived for dinner about 5:30 on a week night without reservations.,reservations,neutral
77,I have been coming here for years and have nothing but good things to say about the service and the great staff at La Lanterna.,service,positive
77,I have been coming here for years and have nothing but good things to say about the service and the great staff at La Lanterna.,staff,positive
770,We were told that the wait was about twenty minutes and there would be no problem for our 8:00 pm curtain call.,wait,neutral
771,For the next hour and a half we stood in the crowded lobby area of this touristy restaurant listening to all types of explanations of why we were not being seated.,lobby area,negative
771,For the next hour and a half we stood in the crowded lobby area of this touristy restaurant listening to all types of explanations of why we were not being seated.,seated,negative
772,In reality (to maximize potential diners) they were still taking phone reservations and reallocating tables of those waiting in the lobby.,diners,neutral
772,In reality (to maximize potential diners) they were still taking phone reservations and reallocating tables of those waiting in the lobby.,reservations,negative
772,In reality (to maximize potential diners) they were still taking phone reservations and reallocating tables of those waiting in the lobby.,tables,negative
772,In reality (to maximize potential diners) they were still taking phone reservations and reallocating tables of those waiting in the lobby.,lobby,neutral
772,In reality (to maximize potential diners) they were still taking phone reservations and reallocating tables of those waiting in the lobby.,waiting,negative
773,All we received was an apology as we left to see our show without dinner.,dinner,neutral
775,The only disappointment was the coat check girls who didn't seem to know what a customer is on a realtively non-busy night (for the coat check girls).,coat check girls,negative
775,The only disappointment was the coat check girls who didn't seem to know what a customer is on a realtively non-busy night (for the coat check girls).,coat check girls,negative
776,The food was great.,food,positive
777,"From the appetizers we ate, the dim sum and other variety of foods, it was impossible to criticize the food.",appetizers,positive
777,"From the appetizers we ate, the dim sum and other variety of foods, it was impossible to criticize the food.",dim sum,positive
777,"From the appetizers we ate, the dim sum and other variety of foods, it was impossible to criticize the food.",foods,positive
777,"From the appetizers we ate, the dim sum and other variety of foods, it was impossible to criticize the food.",food,positive
778,A++   The service was good to excellent along with the attitude.,service,positive
778,A++   The service was good to excellent along with the attitude.,attitude,positive
779,Make reservations but expect to be delayed 15-20 minutes as the hosting staff was having difficulty seating guests who arrived with a reservation because they probably had a lot of walk ins being so close to Time Square.,hosting staff,negative
779,Make reservations but expect to be delayed 15-20 minutes as the hosting staff was having difficulty seating guests who arrived with a reservation because they probably had a lot of walk ins being so close to Time Square.,reservations,negative
779,Make reservations but expect to be delayed 15-20 minutes as the hosting staff was having difficulty seating guests who arrived with a reservation because they probably had a lot of walk ins being so close to Time Square.,reservation,neutral
779,Make reservations but expect to be delayed 15-20 minutes as the hosting staff was having difficulty seating guests who arrived with a reservation because they probably had a lot of walk ins being so close to Time Square.,seating,negative
78,"Over the years the host, Vittorio, and his crew, have always treated me as family--although with all the business this not-so-little gem does, it amazing he's even able to remember a consistent but not-so-frequent visitor.",crew,positive
78,"Over the years the host, Vittorio, and his crew, have always treated me as family--although with all the business this not-so-little gem does, it amazing he's even able to remember a consistent but not-so-frequent visitor.",host,positive
782,"Great food, great lay out and awesome service.",food,positive
782,"Great food, great lay out and awesome service.",lay out,positive
782,"Great food, great lay out and awesome service.",service,positive
784,"If you are in a big group, this place is perfect because it recomends sharing - they have lazy susans on most tables - even families can feel comfortable here.",lazy susans,positive
784,"If you are in a big group, this place is perfect because it recomends sharing - they have lazy susans on most tables - even families can feel comfortable here.",tables,positive
785,Here you get the zen feel without feeling rigid.,zen feel,positive
789,The menu is nothing like the one on the website.,menu,negative
790,The food was so-so.,food,neutral
791,The waiters were not attentive except that the bill turned up on the table before we were finished.,waiters,negative
791,The waiters were not attentive except that the bill turned up on the table before we were finished.,bill,negative
792,Has the chef and owner changed???,chef,neutral
792,Has the chef and owner changed???,owner,neutral
796,"The food was just OK, at least for what food was available.",food,neutral
796,"The food was just OK, at least for what food was available.",food,negative
797,"For some reason, all the seafood on the menu was unavailable except for the Salmon.",seafood,negative
797,"For some reason, all the seafood on the menu was unavailable except for the Salmon.",menu,negative
797,"For some reason, all the seafood on the menu was unavailable except for the Salmon.",Salmon,neutral
799,"The food was just OK, I would never go back.",food,neutral
8,"The service was terrible, we had to wait for everything and ask several of different people for the same thing before we were allowed to be served.",service,negative
8,"The service was terrible, we had to wait for everything and ask several of different people for the same thing before we were allowed to be served.",served,negative
800,My fiance took me to Scopa last week for my birthday and I couldn't believe the food.,food,positive
801,Every course was better than the next.,course,positive
802,"One of my favorites though was the Angry Lobster, a cold lobster salad that was magnificent.",Angry Lobster,positive
802,"One of my favorites though was the Angry Lobster, a cold lobster salad that was magnificent.",cold lobster salad,positive
803,I will recommend Scopa to all of my friends for a place to go for wonderful Italian food.,Italian food,positive
809,would have rather tried terrace in the sky or water club for that price,price,negative
810,My family and I ate here last night for our annual Christmas dinner with the family members who would rather spend the holidays with friends out-of-town.,Christmas dinner,neutral
811,The place was real empty but that was because this was the first Sunday they ever opened.,place,negative
812,The food was delicious and the waiter was incredibly helpful and attentive (considering we were the only ones there for the first hour).,food,positive
812,The food was delicious and the waiter was incredibly helpful and attentive (considering we were the only ones there for the first hour).,waiter,positive
813,"All the appetizers and salads were fabulous, the steak was mouth watering and the pasta was delicious!!!",appetizers,positive
813,"All the appetizers and salads were fabulous, the steak was mouth watering and the pasta was delicious!!!",salads,positive
813,"All the appetizers and salads were fabulous, the steak was mouth watering and the pasta was delicious!!!",steak,positive
813,"All the appetizers and salads were fabulous, the steak was mouth watering and the pasta was delicious!!!",pasta,positive
814,The food was absolutely amazing!!,food,positive
817,The waiter was attentive.,waiter,positive
818,The place itself is beautiful the bar scene seems to be happening.,place,positive
818,The place itself is beautiful the bar scene seems to be happening.,bar scene,positive
82,"Very romantic fires - I've literally spent hours at Lanterna, drinking wine from their extensive wine and enjoying the ambience.",wine,positive
82,"Very romantic fires - I've literally spent hours at Lanterna, drinking wine from their extensive wine and enjoying the ambience.",ambience,positive
82,"Very romantic fires - I've literally spent hours at Lanterna, drinking wine from their extensive wine and enjoying the ambience.",wine,positive
822,All the desserts the group tried got favorable reviews.,desserts,positive
823,"Also good for client lunch meetings, esp.",lunch meetings,neutral
828,"Even though I made the reservation at 3pm for the same night through Dinnerbroker, we were seated at a table with one of the best view!",table,positive
828,"Even though I made the reservation at 3pm for the same night through Dinnerbroker, we were seated at a table with one of the best view!",reservation,positive
828,"Even though I made the reservation at 3pm for the same night through Dinnerbroker, we were seated at a table with one of the best view!",seated,positive
83,Reasonable prices.,prices,positive
831,I must say it's a little pricey for the food because it was not as spectacular as the view.,food,negative
833,Metrazur has a beautiful spot overlooking the main terminal.,spot,positive
834,A bit breezy up there on the mezzanine from the wind coming from the tracks.,mezzanine,negative
835,The food was very expensive (we spent $160 for lunch for two) but extremely tasty.,lunch,negative
837,Why do people rave about the ambience.,ambience,negative
838,The aesthetics of this place are like an airport lounge.,aesthetics,negative
838,The aesthetics of this place are like an airport lounge.,place,negative
839,"Given the incredible architecture surrounding it, this place has no character.",architecture,positive
839,"Given the incredible architecture surrounding it, this place has no character.",place,negative
840,Food was OK - fish was cooked well.,Food,neutral
840,Food was OK - fish was cooked well.,fish,positive
841,"But, nothing stands out about the cooking.",cooking,neutral
842,"Service was decent, but not as smooth as I would expect from a place with these prices and reputation.",prices,negative
842,"Service was decent, but not as smooth as I would expect from a place with these prices and reputation.",reputation,positive
843,A restaurant that doesn't try to do anything except serve great food with great service in a pleasant atmosphere.,food,positive
843,A restaurant that doesn't try to do anything except serve great food with great service in a pleasant atmosphere.,service,positive
843,A restaurant that doesn't try to do anything except serve great food with great service in a pleasant atmosphere.,atmosphere,positive
844,No gimmicks here -- the food speaks for itself in its freshness and preparation.,food,positive
845,The dining room is quietly elegant with no music to shout over -- how refreshing!,dining room,positive
845,The dining room is quietly elegant with no music to shout over -- how refreshing!,music,positive
846,"The service was impeccable and unobtrusive -- the staff knows what they are there to do -- to know their menu, present your meal, and attend to your needs.",service,positive
846,"The service was impeccable and unobtrusive -- the staff knows what they are there to do -- to know their menu, present your meal, and attend to your needs.",staff,positive
846,"The service was impeccable and unobtrusive -- the staff knows what they are there to do -- to know their menu, present your meal, and attend to your needs.",menu,neutral
846,"The service was impeccable and unobtrusive -- the staff knows what they are there to do -- to know their menu, present your meal, and attend to your needs.",meal,neutral
847,"Looking around, I saw a room full of New Yorkers enjoying a real meal in a real restaurant, not a clubhouse of the fabulous trying to be seen.",meal,positive
847,"Looking around, I saw a room full of New Yorkers enjoying a real meal in a real restaurant, not a clubhouse of the fabulous trying to be seen.",room,neutral
847,"Looking around, I saw a room full of New Yorkers enjoying a real meal in a real restaurant, not a clubhouse of the fabulous trying to be seen.",clubhouse,negative
85,Try the chocolate mud cake (warmed) with 2 scoops of dulce de leche gelato.,chocolate mud cake (warmed),positive
85,Try the chocolate mud cake (warmed) with 2 scoops of dulce de leche gelato.,dulce de leche gelato,positive
856,"An oasis of refinement:  Food, though somewhat uneven, often reaches the pinnacles of new American fine cuisine - chef's passion (and kitchen's precise execution) is most evident in the fish dishes and soups.",chef,positive
856,"An oasis of refinement:  Food, though somewhat uneven, often reaches the pinnacles of new American fine cuisine - chef's passion (and kitchen's precise execution) is most evident in the fish dishes and soups.",fish dishes,positive
856,"An oasis of refinement:  Food, though somewhat uneven, often reaches the pinnacles of new American fine cuisine - chef's passion (and kitchen's precise execution) is most evident in the fish dishes and soups.",soups,positive
856,"An oasis of refinement:  Food, though somewhat uneven, often reaches the pinnacles of new American fine cuisine - chef's passion (and kitchen's precise execution) is most evident in the fish dishes and soups.",kitchen,positive
856,"An oasis of refinement:  Food, though somewhat uneven, often reaches the pinnacles of new American fine cuisine - chef's passion (and kitchen's precise execution) is most evident in the fish dishes and soups.",cuisine,positive
857,I have never better enjoyed humble root vegetables or a mushroom consomme - and this chef accomplishes without fats.,root vegetables,positive
857,I have never better enjoyed humble root vegetables or a mushroom consomme - and this chef accomplishes without fats.,mushroom consomme,positive
857,I have never better enjoyed humble root vegetables or a mushroom consomme - and this chef accomplishes without fats.,chef,positive
